episode,env_step,episode_len,return_mean,return_sum,return_gini,iml_truth,iml_detected,iml_sanctions,iml_false_pos,iml_overturned,time_seconds,time_limit
293,588000,2000,0.0,0.0,0.0,0,0,0,0,0,3942.621829032898,True
294,590000,2000,0.0,0.0,0.0,0,0,0,0,0,3955.9147539138794,True
295,592000,2000,0.0,0.0,0.0,0,0,0,0,0,3969.2677989006042,True
296,594000,2000,0.0,0.0,0.0,0,0,0,0,0,3982.650815010071,True
297,596000,2000,0.0,0.0,0.0,0,0,0,0,0,3995.9356458187103,True
298,598000,2000,0.0,0.0,0.0,0,0,0,0,0,4008.040232896805,True
299,600000,2000,0.0,0.0,0.0,0,0,0,0,0,4021.3978958129883,True
300,602000,2000,0.0,0.0,0.0,0,0,0,0,0,4034.713359117508,True
301,604000,2000,0.0,0.0,0.0,0,0,0,0,0,4048.117187023163,True
302,606000,2000,0.0,0.0,0.0,0,0,0,0,0,4061.5517539978027,True
303,608000,2000,0.0,0.0,0.0,0,0,0,0,0,4073.642899990082,True
304,610000,2000,0.0,0.0,0.0,0,0,0,0,0,4086.921401977539,True
305,612000,2000,0.0,0.0,0.0,0,0,0,0,0,4100.378458023071,True
306,614000,2000,0.0,0.0,0.0,0,0,0,0,0,4113.796857118607,True
307,616000,2000,0.0,0.0,0.0,0,0,0,0,0,4127.241662979126,True
308,618000,2000,0.0,0.0,0.0,0,0,0,0,0,4140.665771961212,True
309,620000,2000,0.0,0.0,0.0,0,0,0,0,0,4152.826029062271,True
310,622000,2000,0.0,0.0,0.0,0,0,0,0,0,4166.145857095718,True
311,624000,2000,0.0,0.0,0.0,0,0,0,0,0,4179.590972900391,True
312,626000,2000,0.0,0.0,0.0,0,0,0,0,0,4192.914356946945,True
313,628000,2000,0.0,0.0,0.0,0,0,0,0,0,4206.314677000046,True
314,630000,2000,0.0,0.0,0.0,0,0,0,0,0,4218.46378493309,True
315,632000,2000,0.0,0.0,0.0,0,0,0,0,0,4231.913828134537,True
316,634000,2000,0.0,0.0,0.0,0,0,0,0,0,4245.208575963974,True
317,636000,2000,0.0,0.0,0.0,0,0,0,0,0,4258.562289953232,True
318,638000,2000,0.0,0.0,0.0,0,0,0,0,0,4271.817058086395,True
